Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality,shellIndex
16424,0.149107,0,1,0.000105,1
8440,0.201074,21460.324592,2,0.000569,2
22089,0.198416,39530.612015,5,0.000858,3
14415,0.226265,5454.173296,7,0.002588,6
17604,0.223481,5386.175615,15,0.004103,13
3957,0.216544,2126.959118,10,0.003499,10
12607,0.177497,22593.586594,3,0.0004,2
9474,0.211539,1751.409728,5,0.003267,4
15793,0.144403,24184.617964,6,0.000633,3
4673,0.159818,22468,4,0.000462,3
17998,0.194938,24660.654996,4,0.000505,3
5056,0.178054,2265.079385,2,0.00023,2
3913,0.196498,78.170184,5,0.000814,5
9783,0.202891,12868.404193,17,0.002424,8
6183,0.205032,1984.276694,14,0.002155,8
15500,0.205495,6002.948439,17,0.002392,8
16156,0.213077,17671.917158,3,0.000776,3
16107,0.176423,0,3,0.000532,3
13045,0.202258,16.702094,8,0.002172,8
20300,0.184214,2139.412974,11,0.002264,8
3916,0.204817,4362.070612,5,0.000961,4
16268,0.206866,5159.515162,4,0.000677,4
13746,0.18961,3442.789729,6,0.000741,4
13471,0.234435,79531.138062,12,0.007789,7
11169,0.174987,108.256343,2,0.000245,2
19005,0.222794,3946.932481,14,0.005309,12
4396,0.218302,2711.988571,5,0.001541,5
13390,0.209162,925.274053,8,0.00185,7
10435,0.192566,0,1,0.000265,1
2593,0.200716,189.819767,14,0.004,14
9477,0.219617,4082.573296,6,0.001822,5
19850,0.249617,85993.33643,10,0.018325,7
4980,0.219013,4.220994,3,0.001306,3
3923,0.207692,18740.468048,5,0.000715,4
7491,0.177192,0,3,0.000342,3
3924,0.219681,7393.260106,7,0.001958,6
3926,0.166611,0,1,0.000118,1
10532,0.199918,50262.652152,8,0.000945,3
6334,0.205901,40490.536545,8,0.001151,5
8696,0.19923,0,1,0.000169,1
4557,0.219664,198357.041175,13,0.001868,5
8549,0.202943,446.142187,3,0.000425,3
18705,0.205892,34882.607055,9,0.001172,5
11058,0.199234,22468,2,0.000265,1
7358,0.228795,4123.286134,8,0.003358,7
8298,0.222276,3584.250742,8,0.002972,7
20975,0.210553,0,2,0.000783,2
15736,0.244183,614.274109,8,0.022251,8
17615,0.212557,44.265316,4,0.001111,4
20143,0.210998,0,2,0.001044,2
3936,0.210656,7211.14299,4,0.001399,4
18487,0.216416,4831.254996,10,0.002048,7
3940,0.249919,9029.816731,15,0.052723,14
15352,0.206878,4937.256917,11,0.002429,7
3943,0.190223,1.309836,3,0.001185,3
1242,0.210036,789.628072,9,0.003077,8
3945,0.23968,57352.642255,9,0.012624,8
22434,0.198197,159.616166,3,0.000544,3
5308,0.182094,765.311932,5,0.000841,4
18101,0.184162,4206.452988,5,0.000858,4
3947,0.191377,0,2,0.000319,2
11239,0.240874,9628.09284,10,0.005697,8
7891,0.214981,2256.666372,4,0.001072,4
13682,0.204132,6940.764945,6,0.001068,5
4144,0.219096,34251.559762,9,0.002226,7
3952,0.217909,56.666641,8,0.0054,8
19029,0.175126,0,1,0.000133,1
7590,0.240256,25402.816918,14,0.007405,11
11851,0.237541,60636.13955,11,0.005588,8
19839,0.199797,5876.705495,7,0.001105,5
14785,0.200139,2446.348245,6,0.000878,5
14056,0.169708,2.602653,7,0.000941,7
3958,0.175668,0,1,0.000111,1
20144,0.213102,67598.69208,5,0.000877,3
1322,0.205196,5353.17865,3,0.000483,2
16897,0.186343,133.772471,2,0.000303,2
3960,0.180433,0,1,0.000213,1
14007,0.198395,348.153073,6,0.001213,5
1341,0.227051,22552.999726,4,0.010006,3
20069,0.18504,0,1,0.000182,1
21230,0.176556,113.396428,2,0.000346,2
17607,0.180854,23.762032,2,0.000334,2
4044,0.178139,0,2,0.000354,2
16649,0.210565,0,5,0.001515,5
21691,0.208605,68.34158,3,0.00105,3
8913,0.247192,540352.818586,30,0.018117,14
8285,0.214368,552.721068,7,0.002079,7
3967,0.193066,0,1,0.000172,1
3968,0.21406,152.570535,5,0.002918,5
15515,0.188971,800.465858,4,0.000539,4
5116,0.212898,13545.344855,4,0.001131,4
19327,0.202478,0,1,0.00032,1
6266,0.209942,334.811015,7,0.002225,6
17417,0.219227,27570.473708,13,0.003082,10
11990,0.240874,33142.616091,11,0.003995,10
9416,0.244494,2921.512936,23,0.010682,18
12967,0.24127,947.945869,11,0.00746,11
15155,0.221125,7997.631311,6,0.002343,5
9592,0.230208,1296.111055,4,0.002735,4
2013,0.224078,43432.300949,9,0.002894,7
18742,0.216506,1474.096696,4,0.00196,4
7596,0.217159,6989.60488,7,0.00225,6
15092,0.215491,2143.804885,3,0.001579,3
7114,0.234734,211956.541492,11,0.007543,6
12971,0.227086,74854.933343,8,0.002564,6
17973,0.24316,5510.132936,21,0.009448,18
15115,0.23776,1587.855533,8,0.005164,8
10291,0.215988,968.064947,2,0.000921,2
20732,0.221527,23679.219961,6,0.00258,6
7055,0.244977,7272.237071,23,0.012341,17
14727,0.217241,615.429439,5,0.004258,5
15168,0.213769,124.854226,6,0.004316,6
17223,0.210581,2668.821326,8,0.003327,7
10875,0.226253,13089.235386,26,0.013357,16
9351,0.180436,0,2,0.000472,2
18080,0.210437,83.79114,8,0.003341,7
21795,0.21397,375.290091,2,0.001916,2
14510,0.185098,2.575211,4,0.00084,4
10521,0.179412,0.291517,2,0.000403,2
17333,0.179571,0.445296,2,0.000409,2
11770,0.215843,0,3,0.002262,3
18724,0.211724,26061.005959,5,0.001115,4
18053,0.19082,1107.445155,3,0.000893,3
4698,0.192713,4616.347732,5,0.001166,4
3977,0.194159,15.226786,3,0.00149,3
9997,0.166467,0,1,0.000128,1
9451,0.173494,17536.890992,3,0.000377,3
17225,0.188642,935.010762,6,0.000936,6
21982,0.183765,126.552031,7,0.001166,6
21887,0.19998,10181.430274,15,0.002398,8
21939,0.1575,1,2,0.000225,2
3983,0.217472,2640.5968,4,0.001734,4
3984,0.206175,189.43318,3,0.000521,3
3986,0.166837,0,1,0.000122,1
21477,0.200244,58264.721713,9,0.001123,3
9724,0.207913,31052.772812,7,0.001022,4
6740,0.188131,12085.874936,3,0.000391,2
14479,0.18212,62824.391643,6,0.000649,3
10165,0.175093,0,1,0.000135,1
3988,0.187403,0.433333,4,0.000539,4
3989,0.193445,0,1,0.000253,1
14856,0.218103,80911.484844,12,0.004002,11
1492,0.196591,189.777147,2,0.000874,2
3992,0.191581,663.15822,2,0.00032,2
13771,0.224018,26316.03037,13,0.002321,8
16605,0.206746,2502.627857,3,0.000537,3
16662,0.222195,853.341495,6,0.0056,5
3997,0.176531,0,1,0.000145,1
3998,0.201785,246.499985,2,0.000624,2
4001,0.215588,230.833242,8,0.004696,8
4002,0.209491,0,2,0.00068,2
4004,0.192844,17.149542,3,0.001043,3
4005,0.1925,1.146874,2,0.000746,2
13023,0.182611,2695.790735,2,0.000219,2
4006,0.172377,0,1,0.000127,1
4007,0.151522,0,1,0.00011,1
4008,0.191731,0,2,0.000389,2
20680,0.204069,15914.482921,23,0.003305,8
4009,0.216788,280.294753,3,0.002332,3
5333,0.213085,40464.288534,7,0.001716,6
5499,0.228781,18858.749955,7,0.002939,6
4344,0.201149,59.318481,6,0.001268,6
18880,0.199577,0,2,0.000456,2
19165,0.199577,0,2,0.000456,2
4207,0.205598,529.703526,7,0.001167,6
4013,0.199084,6545.980814,5,0.000682,3
14022,0.180157,0,2,0.000288,2
9650,0.186039,45578.911452,4,0.000467,2
4014,0.198377,362.889515,3,0.000511,2
9100,0.197657,659.659454,2,0.000734,2
1633,0.183546,0,1,0.000175,1
13828,0.2347,12221.918073,18,0.011139,14
12832,0.226523,629.987,10,0.005647,10
4018,0.223786,2634.390445,14,0.003241,11
7132,0.227028,5491.290241,15,0.003334,11
8225,0.218311,3307.936343,12,0.002263,10
20349,0.222245,1069.683703,15,0.002717,11
4020,0.203974,15054.515734,3,0.000459,3
12433,0.172008,48.307344,4,0.000434,3
22451,0.184985,0,1,0.000138,1
14876,0.184985,0,1,0.000138,1
22383,0.233192,194439.338773,15,0.00574,6
22195,0.18875,0,4,0.000739,4
4026,0.191213,103.482431,2,0.00036,2
20947,0.181806,23107.402311,2,0.000308,2
15753,0.192877,55.325153,8,0.004717,8
4032,0.225864,52508.036213,6,0.001674,4
7625,0.223944,691465.434745,28,0.004505,10
4033,0.210747,0,1,0.000802,1
4039,0.142083,22468,2,0.000195,1
9022,0.16561,44934,2,0.000204,1
21452,0.124408,0,1,0.000099,1
12733,0.172568,16577.559177,5,0.00053,3
4043,0.186133,41.593598,10,0.001534,8
14533,0.195045,32175.028541,14,0.002012,10
4046,0.169003,30794.394339,5,0.00053,4
15395,0.149088,0,4,0.000426,4
16494,0.149088,0,4,0.000426,4
12676,0.149088,0,4,0.000426,4
4049,0.200988,3974.266164,5,0.000709,4
9856,0.23318,44066.621479,13,0.004202,6
21296,0.190894,0,2,0.000268,2
22364,0.224405,4477.945565,6,0.002324,5
4050,0.229503,228.33412,8,0.007012,8
17917,0.202403,27540.571782,5,0.000792,4
12220,0.209487,4520.001911,5,0.000789,4
4052,0.225933,339.619167,4,0.002947,4
4408,0.155359,0,1,0.000105,1
11386,0.183934,67747.420096,4,0.00041,2
12768,0.193292,19928.0946,6,0.001224,4
16526,0.195916,1604.36956,6,0.001114,6
5550,0.225778,12471.690785,13,0.005816,12
20094,0.210785,2808.984209,8,0.002729,8
5904,0.18822,0,2,0.000503,2
15517,0.193352,10.314117,4,0.0009,4
18682,0.221424,3305.505432,9,0.00287,9
4059,0.232055,19720.885163,2,0.001707,2
15746,0.190883,1231.342486,4,0.000477,3
4060,0.203945,42.94744,7,0.001726,7
11072,0.225167,135431.972095,15,0.005894,13
22437,0.219163,15781.171101,7,0.004803,6
4787,0.183056,0,1,0.000171,1
21761,0.225615,156.666132,9,0.005181,9
18722,0.226557,781.007854,20,0.008581,17
8211,0.197171,0,1,0.000566,1
4998,0.1994,9.932805,8,0.002851,8
7875,0.197341,197.592948,4,0.000953,4
16100,0.218551,8150.187315,18,0.00434,10
8771,0.197356,58.018928,5,0.001292,4
15411,0.24426,122394.084383,8,0.018156,7
5490,0.205883,12348.006906,8,0.001188,6
17700,0.202178,598.842459,3,0.000587,3
20383,0.228381,79738.045446,20,0.004667,8
12644,0.202966,337.026413,4,0.00086,4
18199,0.174587,102.526931,4,0.000571,3
20317,0.210177,2.087542,3,0.001469,3
9432,0.245297,32772.196883,13,0.009704,11
4074,0.198902,1526.503381,15,0.003083,12
4538,0.189751,0,1,0.000139,1
2098,0.220241,7902.244256,6,0.002133,5
21770,0.220557,8152.679596,6,0.002192,5
15874,0.220397,12993.338434,7,0.002664,5
12010,0.207422,1351.554235,8,0.001616,6
2106,0.166464,42431.445811,9,0.001064,7
5302,0.147631,0,7,0.00083,7
13437,0.147631,0,7,0.00083,7
5271,0.189095,185826.549367,13,0.001579,5
11861,0.191784,67570.084709,4,0.000537,3
22119,0.159677,18030.146815,10,0.001184,7
4847,0.169127,65514.038485,10,0.001178,7
4447,0.147631,0,7,0.00083,7
11628,0.147631,0,7,0.00083,7
17751,0.147631,0,7,0.00083,7
4081,0.197589,22676.758378,4,0.00044,3
7486,0.193475,43286.192241,4,0.000594,3
13860,0.204843,1429.484738,3,0.000481,3
10207,0.165669,409.265266,2,0.000204,2
22302,0.225524,158883.115018,9,0.00207,5
4083,0.201747,0,1,0.000191,1
13172,0.247726,103961.089146,19,0.006845,10
5725,0.214983,0,3,0.000859,3
15310,0.2167,465.071529,4,0.001051,4
4430,0.215214,76027.041396,7,0.001267,3
17415,0.245552,12565.840781,12,0.041006,11
8518,0.208436,44670.081762,6,0.000897,4
9452,0.233599,32036.74729,9,0.002933,8
4087,0.210473,42.335022,2,0.002581,2
4092,0.159605,0,1,0.000112,1
13622,0.189915,23817.729007,6,0.000714,4
11968,0.220142,93144.405939,7,0.001829,3
10660,0.208901,78.566515,3,0.00098,3
2215,0.174728,0,11,0.001458,11
10733,0.174728,0,11,0.001458,11
18183,0.183663,53955.949121,13,0.001707,11
9437,0.174728,0,11,0.001458,11
16646,0.185206,50034.482307,13,0.001767,11
9900,0.174728,0,11,0.001458,11
16218,0.174728,0,11,0.001458,11
8208,0.174728,0,11,0.001458,11
21618,0.208564,265559.393967,16,0.002287,11
20897,0.174728,0,11,0.001458,11
9904,0.17473,5363.257385,12,0.001555,11
5202,0.174728,0,11,0.001458,11
20711,0.192943,24.35763,6,0.001375,6
4102,0.211856,0,3,0.000578,3
16550,0.211866,11237.75,8,0.00109,4
9116,0.211864,11234.25,7,0.000991,4
22183,0.205636,19977.565176,10,0.00145,6
4104,0.190464,260.595891,2,0.000262,2
21539,0.191045,6378.052505,2,0.000282,2
16479,0.201395,12946.644929,7,0.000953,6
6246,0.206688,0,2,0.000503,2
16304,0.221108,29366.714312,5,0.000919,4
10631,0.196982,52465.095738,3,0.000507,2
12588,0.199308,2617.780268,3,0.000549,3
17261,0.215986,2878.63433,4,0.000968,4
3421,0.204028,9781.573363,6,0.000957,5
21261,0.196969,0,1,0.000301,1
10719,0.199022,39178.183159,3,0.000528,2
12734,0.196969,0,1,0.000301,1
18209,0.213815,4729.505039,2,0.000587,2
8794,0.196969,0,1,0.000301,1
8311,0.206251,5565.137883,3,0.000631,3
18265,0.198062,1353.743067,2,0.000417,2
12090,0.196972,22468,2,0.000397,1
18559,0.197705,184833.555277,4,0.000637,3
13761,0.196969,0,1,0.000301,1
4114,0.164988,0,1,0.000113,1
20830,0.203721,9.356048,5,0.000834,5
8865,0.171327,0,1,0.000112,1
13762,0.206746,22468,3,0.001203,2
4120,0.1651,941.372955,8,0.001451,6
10358,0.156918,0.733333,4,0.000638,4
4121,0.190199,849.206061,4,0.000722,3
21816,0.190638,167.662854,2,0.000768,2
15487,0.204852,0,2,0.000368,2
11863,0.197457,0,1,0.000149,1
20449,0.200561,0,3,0.000417,3
20177,0.204852,0,2,0.000368,2
20920,0.200561,0,3,0.000417,3
4124,0.213427,633.834043,3,0.000843,3
14183,0.146502,0,1,0.000111,1
9887,0.17164,0,2,0.000258,2
4126,0.177722,0,2,0.000257,2
1092,0.178132,31.664512,3,0.000403,2
18431,0.178799,0,1,0.000132,1
2401,0.187481,417.512375,6,0.00077,5
11207,0.191844,756.516797,9,0.001132,5
13052,0.191597,157.008267,7,0.000922,5
13131,0.194849,5727.95619,11,0.001374,5
7450,0.191841,574.234928,7,0.000915,5
4136,0.21709,1547.50206,3,0.000961,3
19405,0.248252,221115.677667,11,0.005443,6
4139,0.188465,301.129285,2,0.000271,2
4140,0.1794,92.572125,3,0.000357,3
17180,0.193538,2266.240596,8,0.000977,5
20140,0.199443,14726.016423,9,0.001079,5
4702,0.184927,0,2,0.000328,2
14460,0.184927,0,2,0.000328,2
14367,0.184927,0,2,0.000328,2
2489,0.184927,0,2,0.000328,2
20340,0.184927,0,2,0.000328,2
5556,0.184927,0,2,0.000328,2
4532,0.184927,0,2,0.000328,2
16773,0.184927,0,2,0.000328,2
17482,0.184927,0,2,0.000328,2
17409,0.186136,22703.289809,3,0.000396,2
22130,0.213478,116539.045342,17,0.003578,8
4148,0.193232,0,1,0.000262,1
4151,0.193152,0,1,0.000219,1
13571,0.202252,114.843254,10,0.003088,10
4725,0.238325,189.066916,7,0.022931,7
22273,0.195653,4169.487682,5,0.000642,4
16771,0.194572,328.956826,4,0.000484,4
13642,0.213571,12457.374044,7,0.001214,4
4155,0.187869,33.837218,4,0.000598,4
4180,0.204946,1802.572492,6,0.001588,5
21945,0.227263,14658.109388,6,0.00822,5
4156,0.210613,0,1,0.000272,1
4157,0.168727,0,1,0.000145,1
8055,0.215553,135.292911,3,0.002041,3
4161,0.150351,0,1,0.000111,1
16334,0.18005,24.067824,4,0.000726,4
16943,0.219591,37.802336,4,0.002812,4
22408,0.232803,174.424978,8,0.007503,8
4166,0.21593,71.087275,2,0.001035,2
4167,0.193767,3798.776262,10,0.001803,8
12840,0.196583,386.293603,7,0.001345,7
4168,0.201218,15706.934548,6,0.001072,4
8791,0.207261,22540.945307,8,0.001098,4
7679,0.200498,63307.799346,6,0.000727,4
8323,0.17781,81.566974,4,0.000471,4
7771,0.175197,0,2,0.000234,2
17397,0.210457,29682.838558,7,0.001239,4
9199,0.188766,24059.417777,3,0.000335,2
4170,0.150563,0,5,0.000551,5
6841,0.150563,0,5,0.000551,5
16530,0.150563,0,5,0.000551,5
6134,0.150563,0,5,0.000551,5
7085,0.150563,0,5,0.000551,5
4171,0.237483,5700.833731,4,0.00238,4
12138,0.189985,5408.3281,5,0.00065,4
4528,0.232394,31577.768173,10,0.002885,8
4175,0.194075,3748.348188,5,0.000803,4
18005,0.204561,24382.934068,3,0.000581,2
10293,0.189492,360.381513,4,0.000769,4
12545,0.176268,0,3,0.000339,3
8300,0.218269,5579.567455,15,0.004755,9
15699,0.204342,871.406339,8,0.001866,5
4181,0.175727,2301.678291,4,0.000544,3
8711,0.173681,827.969969,3,0.000408,3
20111,0.159855,0,2,0.000277,2
4182,0.175007,0,3,0.000579,3
20765,0.231783,9952.400067,13,0.006525,11
11388,0.230201,23899.884114,13,0.005943,10
22053,0.152698,2.501111,3,0.000336,3
8364,0.179187,1483.096107,6,0.000934,5
15765,0.173612,0,6,0.001946,6
6312,0.21565,62845.585948,9,0.001351,5
2800,0.19325,3.728392,4,0.001031,4
14048,0.218279,41.003112,5,0.004236,5
15723,0.19638,1012.388195,3,0.000435,3
21625,0.194619,126.202145,3,0.00044,3
4198,0.183542,0,2,0.000235,2
10937,0.183542,0,2,0.000235,2
5893,0.224798,68656.699397,10,0.002149,5
4200,0.191434,752.258469,2,0.000359,2
4202,0.205314,3521.21896,3,0.00135,3
8789,0.165917,0,1,0.000115,1
11139,0.20785,2678.559325,7,0.002842,6
20942,0.201518,0,4,0.000748,4
15011,0.192251,273.034497,4,0.001159,3
6901,0.216928,31337.538645,8,0.001665,6
6296,0.132329,2106.398972,3,0.000325,2
6430,0.126094,0,1,0.000117,1
17795,0.180519,23990.121721,4,0.000572,3
4214,0.227571,5916.685828,5,0.004086,4
3531,0.206359,3.401676,5,0.0009,4
4578,0.206577,22781.555941,7,0.001103,4
4215,0.185376,64.653322,5,0.001286,5
8116,0.187418,359.122841,5,0.001029,5
4216,0.210103,46155.676294,7,0.000953,4
12649,0.173625,0,1,0.000116,1
5876,0.199787,0,3,0.000361,3
11210,0.176585,843.350646,7,0.000856,5
4959,0.197914,8829.549657,7,0.000988,5
20401,0.207347,112184.68876,18,0.002408,5
13329,0.199388,15856.970905,9,0.001228,5
12702,0.175503,89.877738,6,0.000774,5
14601,0.182645,3380.283499,11,0.001347,5
9771,0.171822,0,3,0.000407,3
18940,0.199934,9408.952193,4,0.00065,4
20166,0.179415,0,2,0.000377,2
4220,0.226169,1033.613772,5,0.004346,5
4413,0.159506,1218.669259,4,0.000462,3
10357,0.158995,0,2,0.000248,2
4311,0.15902,9432.878962,7,0.000803,4
12567,0.207537,115807.834529,11,0.001517,5
20536,0.159115,559.630005,5,0.000586,4
21680,0.191565,969.432908,16,0.003667,12
4723,0.186051,3.504579,7,0.00194,7
4223,0.1496,0,2,0.000213,2
6890,0.149601,0.5,5,0.000414,2
16926,0.175914,90536.915188,5,0.000522,2
15761,0.239243,7426.869028,17,0.012017,15
4226,0.185395,2.044118,2,0.000336,2
7883,0.181541,0,1,0.000153,1
11826,0.211784,26205.08861,6,0.001951,4
17140,0.222059,6292.045749,6,0.001601,5
4231,0.158826,63622.678156,5,0.000531,2
19237,0.138648,45057.363064,4,0.000403,2
7309,0.180538,94879.847873,3,0.000359,2
18041,0.138866,122.916684,2,0.00021,2
13493,0.175705,9.787863,3,0.000325,3
16579,0.187844,2590.687811,5,0.000598,3
17530,0.215433,3963.745102,12,0.003394,11
8848,0.203656,50.067038,5,0.001344,5
11078,0.214041,829.357437,10,0.003199,9
8792,0.219167,1691.467056,16,0.004882,15
12923,0.185221,1.192923,5,0.00118,5
13759,0.196294,10.929032,5,0.001256,5
4237,0.188866,0,1,0.000202,1
11626,0.22886,943.01025,6,0.006731,6
4239,0.197782,0,1,0.000288,1
4240,0.155766,0,1,0.00014,1
7204,0.162436,0.25,4,0.000438,3
15180,0.193884,32199.56085,5,0.000566,3
19032,0.212591,141803.59681,17,0.00262,8
5933,0.19321,1052.903923,5,0.000674,4
17575,0.177455,7.727991,4,0.000493,4
9269,0.210311,13790.249934,7,0.001361,5
4247,0.16659,13233.087504,4,0.000519,4
15477,0.165006,161525.310722,19,0.002054,4
8797,0.160632,75009.281309,16,0.001759,4
15715,0.148529,14.040729,4,0.000512,4
4250,0.140812,0,4,0.000447,4
14844,0.153651,12081.207425,7,0.000749,4
4905,0.140812,0,4,0.000447,4
11645,0.163885,68556.702643,8,0.000853,4
18103,0.146874,2326.270785,6,0.000649,4
4251,0.160323,0,1,0.000137,1
5204,0.200855,3517.775425,6,0.000844,4
17473,0.210445,6557.8483,10,0.001667,8
4259,0.182374,0,1,0.000227,1
12792,0.207758,66095.881116,7,0.001029,4
4263,0.198349,40.382375,2,0.000574,2
14310,0.205711,424.847218,2,0.000876,2
4266,0.175815,87.584011,2,0.000211,2
4945,0.20252,56827.881171,4,0.000648,2
10869,0.201791,10655.702841,2,0.000586,2
11828,0.194815,1307.174266,5,0.001202,5
16584,0.212078,385.562254,2,0.000811,2
15669,0.190815,27.135656,4,0.00117,4
21282,0.205698,4376.31361,10,0.003486,10
11887,0.194021,0,5,0.001238,5
4274,0.179473,0,1,0.000159,1
17508,0.17328,0,2,0.000233,2
4278,0.182476,67579.536515,3,0.000466,2
22095,0.154322,44934,2,0.000203,1
18204,0.204,8000.422176,7,0.000978,5
7028,0.192594,153.912001,2,0.000267,2
884,0.178831,491.929343,2,0.000236,2
22185,0.206724,72006.732461,6,0.000799,4
7110,0.220745,30784.513364,3,0.00115,3
12268,0.21344,10.492455,3,0.001059,3
14491,0.222922,1745.268128,10,0.004267,10
8672,0.204574,35282.636141,6,0.000981,4
4870,0.224089,7610.833531,8,0.003284,8
4286,0.254742,34725.119074,10,0.022555,6
18668,0.21727,39.745246,2,0.001015,2
16638,0.242159,4789.774598,6,0.004184,6
11328,0.20695,846.069787,2,0.000433,2
8226,0.232581,155.346872,5,0.010878,5
19138,0.230045,22942.886544,8,0.006024,6
6619,0.226877,25435.210778,11,0.004654,8
4289,0.154544,36.2,4,0.000535,3
11533,0.185894,4481.188214,6,0.000702,4
11131,0.195388,27161.291014,8,0.001027,4
6831,0.185447,3627.937788,5,0.000604,4
9685,0.233962,55880.232908,7,0.002545,6
4294,0.155117,22468,2,0.000211,1
16735,0.134288,0,1,0.000099,1
4295,0.17742,4.492132,2,0.000442,2
15229,0.228093,21669.184507,7,0.00239,7
7312,0.197545,0,1,0.000629,1
18098,0.210684,29142.717985,7,0.001441,5
11241,0.200248,1353.914622,3,0.000894,3
11182,0.197545,0,1,0.000629,1
18018,0.197545,0,1,0.000629,1
18599,0.197545,0,1,0.000629,1
13730,0.197545,0,1,0.000629,1
20364,0.202674,73452.593891,8,0.00145,4
5529,0.198955,3491.334781,2,0.000745,2
20040,0.197545,0,1,0.000629,1
15424,0.197545,0,1,0.000629,1
7597,0.197549,902.155775,2,0.00073,2
4570,0.199054,712.303316,2,0.000787,2
13812,0.197545,0,1,0.000629,1
9272,0.197545,0,1,0.000629,1
17596,0.227008,38599.237232,9,0.002112,5
22155,0.198632,598.040127,2,0.000811,2
7197,0.200727,79400.931164,7,0.001399,4
18686,0.197549,22468,2,0.000726,1
12970,0.197545,0,1,0.000629,1
9285,0.201916,24664.916879,5,0.001106,3
13638,0.197545,0,1,0.000629,1
10901,0.197545,0,1,0.000629,1
8171,0.197545,0,1,0.000629,1
17861,0.200258,97036.756302,5,0.00115,3
16217,0.203937,2677.955081,2,0.000836,2
18439,0.197756,11988.078495,4,0.000952,3
11086,0.208212,1856.604545,2,0.000886,2
5483,0.212845,9743.516879,5,0.001387,4
20649,0.197545,0,1,0.000629,1
16044,0.204634,2318.883233,2,0.000848,2
10128,0.197545,0,1,0.000629,1
16278,0.226146,55024.006298,10,0.003041,6
10077,0.197545,0,1,0.000629,1
11613,0.197545,0,1,0.000629,1
21727,0.223824,9934.175861,5,0.001608,5
14134,0.200451,14691.275997,7,0.001289,4
4297,0.217561,303.160155,7,0.005235,7
4298,0.215911,0,3,0.002007,3
14158,0.203018,7847.65891,3,0.000408,2
21954,0.172581,122.015505,2,0.000226,2
17366,0.202371,2043.421976,5,0.001331,4
19980,0.203321,1663.537969,8,0.00208,6
4303,0.207457,226.216973,3,0.000798,3
14775,0.200643,1050.566875,2,0.000383,2
17816,0.180516,657.122229,2,0.00024,2
8681,0.200693,3497.569926,7,0.000995,5
19335,0.179941,0,1,0.000141,1
6787,0.200919,200.995433,5,0.001168,5
4306,0.199176,33773.537374,8,0.001068,4
22457,0.20766,1070.514976,3,0.000598,3
7140,0.166095,0,1,0.000119,1
4308,0.241174,0.002958,2,0.016114,2
4309,0.145279,0,4,0.000428,4
6907,0.169967,89860,6,0.00074,4
3227,0.145279,0,4,0.000428,4
20808,0.145279,0,4,0.000428,4
12073,0.145279,0,4,0.000428,4
4310,0.141701,0,1,0.000114,1
6785,0.165094,22468,7,0.000776,6
21005,0.159008,22471.451923,5,0.000561,3
13745,0.20711,27548.898607,12,0.002124,6
22113,0.183999,42.511452,6,0.000865,5
4315,0.18512,10109.379437,9,0.001005,3
11186,0.181906,181.869615,3,0.000436,3
7261,0.167251,0,2,0.000284,2
11356,0.167253,1.5,4,0.000487,3
21002,0.222258,48281.611226,4,0.001346,3
4374,0.167251,0,2,0.000284,2
19215,0.167251,0,2,0.000284,2
7640,0.167251,0,2,0.000284,2
4317,0.177729,67400,3,0.000349,1
7119,0.150909,0,1,0.000103,1
4321,0.21692,11.160543,2,0.000843,2
4322,0.192007,19425.228972,4,0.00057,3
19084,0.171393,501.990226,2,0.000224,2
14279,0.172976,1285.860133,3,0.000322,3
14092,0.205985,2513.882285,5,0.000846,4
15536,0.177172,0,1,0.000161,1
21602,0.177172,0,1,0.000161,1
16110,0.200785,21646.887192,3,0.000516,3
7476,0.187909,263059.797,8,0.000937,4
6362,0.149771,0,1,0.000108,1
12111,0.192227,340.095451,8,0.001543,7
17605,0.201391,702.555076,7,0.001894,6
4327,0.229374,0,3,0.007862,3
17218,0.22883,0,2,0.004456,2
12817,0.234167,173.921184,12,0.011462,11
10837,0.219525,0.222101,4,0.003554,4
21608,0.243168,491298.11851,21,0.011281,9
4332,0.152038,0,1,0.000123,1
18543,0.20721,659.604888,6,0.002097,6
22032,0.195284,197.509754,4,0.000663,4
7744,0.190918,1993.819032,6,0.000847,5
21620,0.183136,7802.303995,3,0.000407,3
14195,0.18121,1325.67911,4,0.000539,3
16449,0.192227,1645.326378,7,0.000965,5
4336,0.197202,245.185821,2,0.000328,2
14621,0.198307,9538.881258,2,0.000351,2
12694,0.210844,29594.443232,5,0.001578,4
18342,0.204764,176.506879,2,0.000559,2
17915,0.21541,1224.445265,2,0.000679,2
15681,0.193227,300.421616,2,0.000331,2
4496,0.223871,31459.531872,10,0.002282,8
19461,0.206558,25222.781541,7,0.002158,6
4340,0.182983,315.269268,5,0.00076,5
8214,0.198223,129.042854,2,0.000292,2
21892,0.171839,0,1,0.000134,1
20735,0.172009,13.660573,2,0.000239,2
17525,0.244021,157307.287959,9,0.004165,5
4410,0.203677,1006.845646,5,0.001098,5
18790,0.171839,0,1,0.000134,1
4349,0.193967,1564.452888,3,0.00042,3
9011,0.185348,2.282476,5,0.0008,5
20420,0.223465,13654.796312,4,0.000915,4
4355,0.155626,0,1,0.000131,1
4573,0.231708,59526.034865,12,0.003475,8
6292,0.206316,1451.736396,12,0.002749,10
11412,0.207499,21750.789605,11,0.001906,7
7349,0.209499,9272.326493,3,0.000826,2
4359,0.17765,0,2,0.000551,2
