Id,closnesscentrality,betweenesscentrality,eigencentrality,Degree
17321,0.180444,4685.767536,0.005713,3
27758,0.183377,30394.925906,0.00923,6
34121,0.175268,9414.412382,0.00587,4
9883,0.188085,46679.198286,0.008975,5
46307,0.185652,10606.712246,0.008454,4
37983,0.188982,17783.167194,0.013078,5
9885,0.143356,3617.001666,0.001047,2
27975,0.165129,45007.659972,0.0031,2
18325,0.191807,44204.993581,0.014071,8
11227,0.175021,1880.579451,0.004256,3
6452,0.175678,2024.888767,0.003732,2
42279,0.180329,294.0692,0.005903,3
12868,0.174056,15852.925786,0.003784,3
41130,0.207335,216558.580691,0.061607,21
34870,0.170707,21382.741843,0.004433,3
16006,0.171575,842.207596,0.005064,3
44072,0.169386,3950.168757,0.004564,3
29865,0.163797,63823.030239,0.003207,5
24560,0.186636,70334.476564,0.010757,8
34128,0.196088,80181.065477,0.031467,7
29919,0.219034,235143.931817,0.187025,17
26249,0.175582,11871.64374,0.009104,6
22876,0.195306,210862.688856,0.022693,12
39337,0.195293,33595.142376,0.01573,5
25918,0.173923,9497.788095,0.004953,3
19843,0.191825,162219.671393,0.01355,11
39751,0.14667,0,0.000703,1
35141,0.221137,253919.295564,0.077314,16
13263,0.20262,44666.041462,0.025122,8
34603,0.204032,80738.627575,0.029984,11
17489,0.180306,1741.84516,0.005514,2
42884,0.197931,99201.814151,0.029504,7
42141,0.20584,95961.568607,0.051119,12
43172,0.181429,15143.881322,0.005809,3
9906,0.194104,13106.111141,0.023317,7
34035,0.175549,664.847903,0.006773,3
19494,0.183723,32905.879102,0.007794,5
28324,0.155115,0,0.001075,1
9909,0.118849,0,0.000516,1
31569,0.198406,142301.143941,0.025546,15
40993,0.17506,5814.704873,0.005135,3
11416,0.185596,38152.824427,0.011098,7
9912,0.167707,2413.581699,0.003992,2
33993,0.195727,202295.773232,0.037683,17
35582,0.185896,20293.878592,0.007729,4
9915,0.174948,616.338104,0.012997,5
25030,0.169687,26592.194047,0.006227,6
14080,0.198404,40018.423821,0.024245,10
21458,0.193922,44193.408526,0.018455,7
41712,0.187131,4159.116428,0.016241,5
33243,0.201324,95087.34485,0.021539,9
12042,0.217978,274221.319292,0.071421,20
14121,0.197908,43861.647618,0.033445,10
35203,0.195442,14534.943111,0.02345,6
9925,0.206004,124884.139949,0.041277,13
27121,0.19204,20638.078973,0.013006,6
17225,0.198551,99400.913397,0.039391,16
47190,0.177666,575.065734,0.005097,2
39377,0.181846,6883.539259,0.017843,7
46795,0.174142,32504.848865,0.009658,6
25350,0.154283,2037.850357,0.001294,2
14177,0.193183,99035.461619,0.017987,11
30516,0.17662,66078.10053,0.006764,6
10051,0.18227,2697.603872,0.007808,4
14644,0.172447,3134.534145,0.005166,4
34513,0.172635,75659.666645,0.006392,6
30163,0.183458,82458.146074,0.011314,7
22488,0.17354,20707.929409,0.004764,3
9937,0.165181,51325.520424,0.003272,4
38188,0.175413,25972.805856,0.006167,5
14814,0.141764,0,0.000636,1
20411,0.174172,35278.989778,0.005864,4
12306,0.162124,1620.756032,0.004205,3
12530,0.193354,58059.220284,0.022475,8
47426,0.177789,5736.710163,0.014631,6
21599,0.191317,63022.453516,0.022962,9
9942,0.196512,36325.696524,0.016072,6
44763,0.198452,56127.9083,0.019786,9
22940,0.207199,182237.729104,0.047726,20
34895,0.183446,14690.836541,0.008769,3
14256,0.16976,187.939198,0.004931,3
9947,0.161204,0,0.001134,1
9950,0.202388,19807.53654,0.024693,5
5105,0.190865,8066.809284,0.015221,5
20919,0.183288,45466.079176,0.014305,8
18072,0.202221,25261.876752,0.025907,6
28321,0.186247,77758.091543,0.011057,7
5800,0.174494,15417.281139,0.004174,3
31896,0.18023,21739.729458,0.007691,5
9959,0.158536,0,0.001307,1
19069,0.180414,49240.037658,0.008323,6
30714,0.174578,72297.445843,0.005224,5
39869,0.181384,15897.885485,0.014697,5
21566,0.18592,230457.164593,0.016612,10
9964,0.189519,31345.113717,0.015644,8
9966,0.171596,22075.993309,0.004328,4
9967,0.174889,1396.913581,0.010954,6
9970,0.188618,140627.344268,0.013243,10
22719,0.18766,104904.650288,0.011093,8
11890,0.163455,5618.056097,0.002641,2
28175,0.186273,12005.60084,0.009673,3
14395,0.158793,2497.410456,0.001809,2
24290,0.183373,154723.037992,0.010524,9
21404,0.187527,2027.247457,0.009014,3
9973,0.181769,17009.136568,0.008153,5
14556,0.183653,21890.760605,0.010907,7
26597,0.180316,36838.247369,0.008937,6
9975,0.162847,15522.592433,0.004206,6
26573,0.174684,18129.011154,0.004516,3
35612,0.175673,23806.835609,0.005343,4
46324,0.17687,65348.833327,0.006977,6
31443,0.152785,4522.165087,0.002167,3
14421,0.199358,12575.432614,0.028806,6
25283,0.17715,2429.479338,0.008933,4
40687,0.181574,119205.39442,0.009581,9
32661,0.152791,0,0.00116,1
20709,0.152791,0,0.00116,1
37003,0.152791,0,0.00116,1
20098,0.155637,1980.65735,0.001768,2
20250,0.203114,502177.136453,0.041501,15
6379,0.178278,28241.145827,0.020418,10
14456,0.187682,15643.091641,0.021874,10
11887,0.188249,29014.099201,0.027735,12
17703,0.212716,149930.035253,0.055815,16
14718,0.183525,9678.62801,0.018375,8
8481,0.190885,5748.778854,0.023872,8
37776,0.209624,124062.424992,0.039482,10
15857,0.218152,146357.986157,0.059066,12
9989,0.19111,51521.797938,0.016185,7
12155,0.189976,3123.764697,0.009807,3
28672,0.17691,2822.298334,0.010596,6
40818,0.18475,10910.384902,0.013544,7
14487,0.176113,2607.308032,0.008077,4
35821,0.188331,118726.061815,0.012362,7
16749,0.16677,6320.884551,0.003535,3
42284,0.176013,8396.696218,0.005609,3
34766,0.186417,53512.862061,0.013341,7
11891,0.193434,12349.289526,0.051634,11
9995,0.156764,0,0.000957,1
10132,0.157626,6582.002777,0.002806,4
41473,0.201797,42020.699476,0.027815,9
44715,0.173839,0,0.002214,1
10001,0.170541,1511.210096,0.003908,2
44358,0.187637,26908.709908,0.019626,11
10002,0.178326,12286.618039,0.00777,5
26585,0.193465,96978.762329,0.019037,9
9199,0.187195,56636.254841,0.010477,6
40714,0.167065,38785.646341,0.00351,4
10004,0.181478,1255.284144,0.008238,2
15434,0.174189,27521.584791,0.006977,6
10009,0.18601,9132.926158,0.013163,4
10010,0.159722,3535.151903,0.002017,2
26485,0.15998,6523.362696,0.002609,4
10012,0.14152,0,0.000558,1
10014,0.156672,0,0.001205,1
10016,0.167738,5295.325261,0.003506,2
16748,0.178958,12758.089351,0.006669,3
10019,0.163732,8893.258377,0.00571,4
34714,0.150372,0,0.001649,2
32650,0.180074,8211.625724,0.007446,5
30624,0.181266,15542.937759,0.007309,5
43096,0.176788,3644.585633,0.004291,2
4293,0.17845,10139.055577,0.004132,3
47320,0.176852,4626.946333,0.006109,5
10023,0.17859,45893.983043,0.010136,7
41900,0.17547,5738.324746,0.006952,4
24995,0.178844,39770.318982,0.011112,8
40836,0.165212,0,0.001981,2
16002,0.165212,0,0.001981,2
40006,0.197908,103668.402059,0.022228,7
18685,0.189953,24433.983464,0.012378,6
36809,0.210438,71982.925142,0.042086,12
10027,0.184461,13055.197034,0.017599,7
4419,0.181267,27081.404549,0.011339,6
39783,0.193411,54700.593457,0.030617,13
10028,0.187687,37017.172443,0.014023,6
10029,0.174379,11455.387189,0.005505,5
9547,0.172105,2146.852916,0.004663,3
43796,0.171745,53518.528689,0.004254,4
12598,0.19617,92564.848302,0.0208,10
28320,0.198306,103193.869157,0.023661,10
32616,0.194714,15982.53746,0.013859,4
14740,0.164293,0,0.003113,1
10034,0.164507,78600.540148,0.002442,3
24766,0.141268,0,0.000568,1
36221,0.150336,49682.902618,0.001946,3
14949,0.208535,66236.712827,0.030702,7
10040,0.180761,25868.718115,0.008825,5
11790,0.162721,545.270356,0.002143,2
44003,0.188889,143364.188738,0.019593,15
11943,0.18673,8903.299525,0.010851,5
33668,0.18678,9642.064331,0.011129,5
16029,0.177096,6716.161372,0.004441,2
28040,0.164388,1602.803867,0.001926,2
25027,0.18199,15209.53461,0.020619,7
10055,0.17159,589.593775,0.004593,3
2435,0.172328,897.581745,0.00585,4
28962,0.195549,49823.818432,0.022618,7
38648,0.208845,86844.972624,0.03913,7
29534,0.189628,9162.752753,0.013249,5
15356,0.198247,31782.866728,0.028749,9
39947,0.192149,30980.010099,0.015521,6
14148,0.185797,3592.702916,0.012197,5
34332,0.180021,2321.892497,0.004507,2
22723,0.176266,21906.954143,0.006261,5
10059,0.150563,7835.429017,0.001647,3
23869,0.171353,50780.158285,0.004024,4
30531,0.150258,4908.505282,0.00109,2
46553,0.159185,13575.251818,0.001723,2
208,0.175981,1987.692887,0.009573,4
24883,0.198469,42591.638374,0.023564,8
17602,0.186357,68946.571104,0.01565,10
32514,0.18297,22964.793027,0.009533,6
24035,0.179359,32880.952778,0.008434,6
47404,0.171357,57427.752585,0.008074,8
24772,0.192842,12546.405254,0.023211,10
22068,0.177721,419.349997,0.00642,3
13885,0.193293,15208.110483,0.013919,5
32227,0.185229,45614.670293,0.01322,8
33587,0.185149,23594.234699,0.010529,6
44616,0.17741,48822.682703,0.004782,3
10067,0.177691,5967.371818,0.004777,3
16910,0.174381,763.329208,0.003996,2
14817,0.192174,59507.268275,0.019339,8
20877,0.195704,24721.828583,0.029343,11
36790,0.177143,18009.292502,0.005357,4
15037,0.158863,4789.350418,0.002223,2
4702,0.170044,52105.404724,0.003529,4
10071,0.179902,47633.574938,0.012233,8
4385,0.189393,132667.670984,0.017178,9
46653,0.168598,13851.316594,0.005407,4
18921,0.16806,9496.201592,0.004121,4
41447,0.193929,154914.815001,0.026981,13
18240,0.174023,4575.942838,0.004686,3
46353,0.203962,197730.020189,0.038917,15
30568,0.199386,23910.405665,0.023045,6
25731,0.201022,45175.465305,0.02366,7
10073,0.146534,0,0.000527,1
10770,0.196162,20363.986036,0.019115,7
10077,0.176784,3084.56133,0.004292,2
15073,0.188509,38329.604597,0.01564,8
32219,0.203212,104916.186394,0.036855,14
46355,0.216362,124831.113004,0.04958,10
45566,0.173757,1763.290325,0.005915,4
45719,0.186523,38487.800949,0.019163,8
44705,0.191217,66981.374672,0.017261,9
10082,0.152528,1715.053839,0.001477,2
10083,0.154094,0,0.000939,1
20223,0.165332,0,0.003107,1
41264,0.179158,3047.899645,0.007882,3
3053,0.187396,13004.844054,0.044176,11
6547,0.168208,1278.729936,0.004189,2
42167,0.1945,122032.391865,0.019591,10
33742,0.202685,111147.726741,0.03461,12
22643,0.186206,37602.36443,0.013848,7
16916,0.160269,0,0.002156,1
10092,0.181018,58258.779694,0.00899,6
15227,0.188809,54305.392601,0.014455,7
40072,0.153273,0,0.000932,1
45305,0.180458,14507.295361,0.007589,5
36860,0.176793,3002.667031,0.003995,2
45957,0.17595,6733.766323,0.007781,4
34197,0.207915,85376.399479,0.033661,10
18112,0.198073,34516.226312,0.01881,6
41685,0.154589,285.541429,0.002087,2
23417,0.162069,2043.682339,0.002156,2
12737,0.18856,6749.577278,0.009835,4
18612,0.192167,5723.393854,0.010819,3
10103,0.174652,35715.964334,0.004601,4
2658,0.180279,137961.010274,0.008306,8
32772,0.167758,63215.746058,0.003947,5
33899,0.184908,1555.645037,0.010803,4
26495,0.175696,22349.575981,0.004876,3
33621,0.164844,8396.998541,0.004569,5
10109,0.150135,0,0.000753,1
23071,0.176976,24470.37401,0.010191,7
23190,0.175224,24096.489591,0.008229,6
12084,0.197075,86522.28876,0.018916,7
10116,0.189812,1338.226502,0.010973,3
10117,0.17732,19621.216398,0.00576,4
14156,0.199162,69591.864267,0.024241,9
46849,0.197898,110409.551185,0.026773,9
22555,0.165323,8900.074178,0.005435,5
25157,0.175754,18490.73612,0.007086,5
10121,0.138424,0,0.000521,1
12338,0.160663,47536,0.002091,2
47349,0.170406,6458.484996,0.003281,2
29961,0.183982,63908.912222,0.013098,8
28311,0.163875,47536,0.002413,2
40275,0.170498,4861.552404,0.003571,3
14981,0.19357,13420.807944,0.013785,4
11361,0.17595,2482.953512,0.005224,3
22348,0.175157,2445.948838,0.008132,5
47018,0.180979,4859.493013,0.008558,4
10815,0.18983,2306.712351,0.010013,3
45429,0.175455,4040.170199,0.007651,5
36661,0.196326,42872.673124,0.020998,7
10130,0.177011,15243.365178,0.007749,6
43378,0.183802,7752.803171,0.009547,3
10161,0.179373,8273.180657,0.008665,5
21918,0.183626,96271.697701,0.012111,8
8978,0.187689,20409.657143,0.014872,8
15462,0.194005,10759.677323,0.022059,7
11776,0.201617,89978.506341,0.048876,17
21151,0.194597,9199.784346,0.019819,6
15465,0.200262,36771.339696,0.031869,11
16289,0.205049,75136.089016,0.027806,10
13199,0.21157,81210.264268,0.047074,13
15675,0.182208,2124.142275,0.007562,3
34579,0.18761,4826.343148,0.014786,5
37135,0.168624,0,0.003451,2
13531,0.1997,73741.488537,0.025613,10
12582,0.17873,16756.098764,0.01028,7
32217,0.184301,15239.520542,0.014171,8
33625,0.173254,18557.051716,0.017855,9
21963,0.177813,41672.841625,0.004939,3
45336,0.18072,80243.249014,0.008956,6
44388,0.162966,3994.064872,0.00626,4
7599,0.171879,838.10358,0.004425,3
15522,0.185855,31649.132953,0.012231,4
21551,0.206419,22848.774547,0.028163,3
14661,0.178468,283.128613,0.008751,5
16586,0.176244,0,0.007158,4
34717,0.165539,1556.825293,0.004558,4
26049,0.191076,25024.742516,0.020591,8
39562,0.208026,45053.446012,0.043608,10
15526,0.168396,50472.450363,0.003045,4
24444,0.144126,0,0.000623,1
11913,0.174634,15274.166086,0.006895,5
34797,0.194985,126069.439083,0.012183,5
46185,0.184264,53085.716158,0.006905,4
16033,0.181985,5052.541082,0.012784,6
46414,0.199233,42781.683338,0.029829,7
35167,0.189636,31393.899396,0.020732,10
20268,0.184215,64512.890789,0.009502,5
32385,0.179179,31724.562005,0.008797,7
13937,0.165738,11458.63814,0.004136,4
27355,0.192878,50128.688652,0.015898,5
46930,0.198864,34632.408071,0.031575,4
10167,0.193042,14653.404624,0.019578,5
43051,0.198292,22379.047063,0.018145,7
10168,0.18845,55113.789943,0.009723,7
21834,0.180585,6290.334104,0.006962,5
11954,0.207709,101835.753524,0.033516,11
42750,0.180869,119308.276398,0.010612,7
10172,0.179361,0,0.004957,1
27025,0.198927,22233.361372,0.024135,9
38763,0.179078,3125.802185,0.004544,3
35387,0.19551,133668.772464,0.017872,10
47399,0.164604,0,0.002611,1
16339,0.195019,44313.519408,0.02022,10
22486,0.185271,43553.974815,0.010171,7
10181,0.178662,0,0.003603,1
13676,0.169902,20169.267148,0.008694,7
36676,0.207202,96886.709167,0.069858,12
10607,0.206454,64706.833941,0.0453,9
15272,0.179981,3304.604764,0.006973,2
10186,0.161799,47536,0.00205,2
40365,0.139267,0,0.000515,1
42200,0.199224,30983.770019,0.039206,10
41316,0.180308,29640.970827,0.005306,4
28165,0.178247,23.146122,0.012754,4
38656,0.182592,4835.064346,0.008275,4
47482,0.19109,31987.642391,0.015089,5
47017,0.196243,144773.017902,0.034624,10
33553,0.165782,6794.279136,0.003786,4
16058,0.192169,71761.751926,0.023477,6
16382,0.17694,16333.343918,0.005133,3
24871,0.192227,46898.866115,0.015494,7
10195,0.174278,2505.408718,0.003681,2
15214,0.178298,54899.048613,0.011743,8
13562,0.178879,46472.342321,0.011237,7
41063,0.174071,480.632512,0.007489,4
40042,0.188872,31285.914592,0.012037,6
10197,0.152542,0,0.001418,1
38604,0.178017,522.98015,0.00377,2
21722,0.191607,57861.633148,0.024304,11
11808,0.173142,1287.319404,0.004376,2
26744,0.191652,24155.769032,0.013506,5
25318,0.191924,29156.586201,0.012501,2
2496,0.190622,93782.070756,0.012483,7
24759,0.191077,44421.370087,0.033083,11
12221,0.185308,3852.603031,0.010131,5
25340,0.171716,3237.00996,0.003933,3
10203,0.178905,1223.115271,0.006498,3
37081,0.186925,34380.361784,0.007855,4
46988,0.168432,982.217948,0.003493,3
38024,0.157575,0,0.001124,1
44478,0.197053,7308.466015,0.020986,5
20963,0.181438,4534.810031,0.012941,6
10211,0.166294,0,0.002076,1
28378,0.170539,18225.158485,0.004229,4
17036,0.184689,62773.986047,0.008523,5
10213,0.15821,0,0.001034,1
44266,0.192538,26437.46424,0.021591,8
15930,0.191361,47073.70859,0.014156,4
32186,0.184614,42599.995156,0.011272,7
12982,0.188368,63673.426334,0.010995,6
16311,0.188096,22417.68554,0.024286,10
43507,0.19985,53687.362181,0.026347,9
34856,0.169075,98.51903,0.003255,2
46896,0.175988,16511.491491,0.007179,5
35364,0.189386,34213.263191,0.017217,8
24933,0.203278,104223.770418,0.055523,16
31623,0.163458,0,0.001218,1
10223,0.163829,15271.287925,0.003522,4
32678,0.180275,54498.710783,0.007851,7
19936,0.161174,23846.364706,0.003906,5
10226,0.163127,0,0.002027,1
10227,0.167387,300.286514,0.002616,2
26667,0.193015,26749.612987,0.02562,8
34662,0.200933,136786.901475,0.033085,9
23922,0.209128,62789.310491,0.049886,12
30119,0.207969,148896.792338,0.044491,11
41711,0.171889,40004.832259,0.003567,4
29909,0.159176,4880.008525,0.001928,2
22872,0.172122,16021.542096,0.004776,4
10230,0.186605,11727.831168,0.01285,4
44175,0.143487,0,0.000713,1
35442,0.176326,30023.547337,0.00496,4
10236,0.157919,849.403549,0.003413,3
22837,0.167347,9384.210446,0.006059,5
31327,0.164608,6354.973541,0.003799,3
41542,0.188949,20825.500539,0.009844,6
16151,0.191358,96448.337341,0.016163,10
33025,0.20612,144329.942136,0.036907,13
30803,0.197345,148423.842745,0.018823,9
41094,0.160622,0,0.001388,1
39197,0.195798,44848.991712,0.018667,7
32009,0.199871,95082.220367,0.02495,12
35495,0.168102,0,0.001774,1
30980,0.176275,7944.138579,0.004434,3
45751,0.171887,1573.092847,0.003258,2
10250,0.176126,51462.087865,0.004255,3
16873,0.149751,0,0.000631,1
10252,0.185339,101268.566322,0.018712,11
36874,0.179223,69734.864823,0.008879,8
10253,0.175245,20935.037182,0.005182,5
28073,0.182499,54635.016934,0.007819,6
47291,0.180759,38799.20156,0.006917,5
30742,0.174288,9545.492156,0.003621,3
10254,0.160975,750.353976,0.001622,2
45646,0.178137,35246.509436,0.007686,4
16622,0.194247,12804.617469,0.032384,7
36443,0.170968,38857.027962,0.005296,6
31080,0.196174,181882.482893,0.016746,9
10257,0.195668,46344.607967,0.038956,13
10258,0.188312,27292.098628,0.010654,5
10259,0.161386,0,0.002451,2
18311,0.189905,6944.156235,0.010834,5
38314,0.199498,32302.99999,0.033667,11
21447,0.186407,16490.328197,0.013923,7
24365,0.199252,25899.101694,0.019669,6
10262,0.187129,40895.342278,0.014443,7
36567,0.180763,14457.05193,0.007487,5
10263,0.145883,0,0.000804,1
10264,0.2001,50524.398934,0.019382,8
18810,0.172167,376.976725,0.003605,2
26187,0.1897,90497.660319,0.015718,9
39070,0.165777,4670.348842,0.003365,2
26969,0.183049,100980.164227,0.010187,6
13762,0.181087,34172.253286,0.011363,6
25214,0.153549,0,0.001076,1
13222,0.157853,0,0.001103,1
27687,0.178714,12098.668365,0.012322,7
12150,0.176324,10957.323962,0.00557,3
45107,0.170998,2233.200511,0.003749,2
30861,0.171432,21022.770997,0.011466,4
26025,0.183393,137696.391881,0.01984,9
35536,0.197256,89601.825957,0.031096,9
42544,0.181655,3956.902458,0.019616,9
37921,0.203659,77011.244314,0.0355,12
42869,0.19673,74623.364786,0.035639,13
46032,0.196737,50590.557095,0.035698,11
31601,0.181539,5906.640658,0.00609,3
39007,0.184645,19470.935184,0.01349,5
26683,0.160841,0,0.001443,1
31975,0.160841,0,0.001443,1
10281,0.175052,53574.072139,0.004472,4
39327,0.148974,0,0.000689,1
10282,0.157037,0,0.002116,1
44060,0.175406,11281.634029,0.004244,3
45059,0.165766,4920.043029,0.003124,4
10283,0.15831,0,0.001531,1
32712,0.180768,6480.660942,0.009744,5
39276,0.196078,53805.186612,0.01712,8
33056,0.200856,106019.69391,0.022371,9
21765,0.202841,113390.993906,0.052874,18
13560,0.176701,26404.704992,0.007634,5
43154,0.203663,47117.019092,0.037842,9
43271,0.197058,24319.563129,0.017297,5
26009,0.207099,138667.587123,0.038963,12
1424,0.202272,7374.753846,0.021649,4
38970,0.196714,57521.93962,0.021234,6
44302,0.210884,37521.930855,0.034645,6
23112,0.19962,128956.832075,0.033931,13
29958,0.206173,222838.379914,0.046404,17
37926,0.204237,33817.210676,0.037676,6
26933,0.204809,30991.253313,0.030904,5
16035,0.19831,20728.465231,0.031475,7
29074,0.161998,8343.409399,0.002572,3
14855,0.197433,45503.212084,0.038825,12
10297,0.163177,170.140067,0.006682,3
13654,0.178889,7423.563427,0.019694,8
16526,0.16379,0,0.002168,1
42174,0.163666,15634.615567,0.002751,3
30999,0.163528,0,0.001311,1
10301,0.167977,1298.799959,0.003332,3
32244,0.1744,16320.791982,0.005968,5
10309,0.155301,0,0.001039,1
34380,0.183853,95069.519824,0.010314,7
21177,0.168749,0,0.002974,2
36869,0.182764,35872.710279,0.009756,4
10313,0.19426,10164.103904,0.012148,4
37545,0.195096,11900.295309,0.016599,5
10318,0.180219,17825.536403,0.005105,4
24332,0.168676,1652.247369,0.003981,3
39429,0.189874,31846.623073,0.012753,8
10319,0.185579,50174.392035,0.011301,6
9982,0.183878,20335.673352,0.006079,3
27940,0.170876,15797.986509,0.006147,5
14090,0.188768,5148.718963,0.020428,6
42001,0.181544,11358.116737,0.013474,7
38997,0.171198,7611.188874,0.004564,4
44925,0.165084,1529.884884,0.003679,2
10963,0.188718,4296.636081,0.01689,7
26258,0.184206,30461.142869,0.010246,6
37453,0.176161,11516.376867,0.009917,6
26510,0.189454,8212.320508,0.017154,7
45389,0.186696,5801.273759,0.012384,6
16737,0.183696,2536.924938,0.008854,3
10330,0.160932,3809.618381,0.003363,3
22120,0.182109,63398.909987,0.011689,7
25255,0.181182,57134.87262,0.01134,9
28843,0.173367,7791.17967,0.006628,4
46649,0.182605,50486.865741,0.015325,6
22438,0.178623,1713.863515,0.004579,2
18413,0.178127,3075.843325,0.009189,3
13901,0.207667,106622.126963,0.057075,15
15868,0.184223,129618.12041,0.012788,10
23210,0.166918,576.923642,0.00256,2
46334,0.186983,183165.641621,0.018538,14
32202,0.177266,65350.690974,0.009706,7
15222,0.162089,5987.124596,0.003196,3
47318,0.151758,15618.425906,0.001784,2
10342,0.206158,55376.105768,0.033147,6
10343,0.189721,54281.144762,0.012932,8
15838,0.170025,998.939544,0.002775,2
30044,0.186994,16594.854613,0.00988,6
10344,0.185132,2474.081837,0.008188,3
17497,0.195426,47032.448553,0.020314,9
14557,0.158773,3492.210997,0.002687,3
17589,0.165412,26906.260803,0.005502,6
10350,0.161455,330.651269,0.002475,2
26948,0.176867,13037.698417,0.00999,4
47234,0.165519,5614.549232,0.002557,3
30068,0.167226,30617.93789,0.004607,4
18471,0.16866,11386.474856,0.004087,3
46559,0.191996,39241.655844,0.018177,7
24719,0.164492,2238.694956,0.002383,2
32723,0.184687,16765.261028,0.011006,5
10560,0.169613,1584.805266,0.004634,3
38126,0.202969,31393.568117,0.018787,4
25447,0.173133,5419.212031,0.006168,4
28365,0.169005,8579.297285,0.004502,4
28113,0.156698,10308.525105,0.002134,3
10888,0.177794,20677.473498,0.010385,6
24566,0.18909,75454.568511,0.008742,4
14127,0.181566,4648.467282,0.00971,5
37489,0.17975,12427.929979,0.007244,5
47285,0.177332,6898.410173,0.006327,4
34117,0.196405,45641.457185,0.027916,8
12995,0.181372,47008.557529,0.009091,3
10365,0.19076,6655.619497,0.013777,4
39073,0.185671,5039.186433,0.008367,4
16947,0.178075,47336.541563,0.007997,7
2468,0.168305,6561.706749,0.003404,2
15251,0.183282,52339.907012,0.010641,6
10367,0.154039,4180.019771,0.002026,3
28385,0.178515,27925.400601,0.009301,5
10370,0.15429,0,0.001127,1
29888,0.178715,3509.575469,0.004533,2
29861,0.20655,37512.145415,0.035383,8
23070,0.189295,36636.527881,0.013139,7
39493,0.180675,0,0.00492,2
12899,0.20244,11891.224608,0.029579,6
30204,0.188525,52015.381223,0.01666,9
16057,0.171115,0,0.002665,1
10555,0.203742,88209.587956,0.026734,10
29150,0.200095,2825.373133,0.030232,6
10380,0.170222,48028.013234,0.00304,3
13912,0.145462,0,0.000584,1
10381,0.189937,9866.578135,0.028183,8
10382,0.163334,36508.061984,0.004117,5
23529,0.165153,63465.463251,0.005485,6
34756,0.18213,132387.819621,0.010093,7
14234,0.164511,15333.871668,0.003297,3
10383,0.190988,26788.636875,0.027272,8
10385,0.164617,30128.519669,0.00294,4
15437,0.186578,93399.239327,0.008319,5
27048,0.146073,850.645922,0.001201,2
28250,0.199744,89000.914682,0.029909,11
45720,0.20496,109456.134523,0.043807,14
30784,0.20266,93229.984574,0.033383,12
23335,0.197876,64974.472272,0.029603,11
19927,0.189298,16154.379188,0.012094,5
17076,0.184704,12941.968587,0.007557,4
13702,0.192738,9125.340277,0.01217,4
27449,0.170575,1156.336791,0.004246,4
10397,0.206253,97695.615859,0.034344,12
10736,0.183209,3522.208172,0.00838,3
42668,0.204262,73691.95032,0.02486,9
17106,0.185001,67706.500662,0.008255,6
30987,0.178756,34236.810905,0.005676,4
20344,0.189859,20810.247877,0.012967,5
32337,0.1938,25851.440821,0.015229,6
38562,0.177059,11791.944017,0.004955,3
39027,0.191227,11794.251997,0.014906,6
30441,0.193851,34524.456604,0.013432,5
31196,0.209407,96919.037392,0.044331,11
10401,0.16772,0,0.00367,2
10403,0.15334,0,0.000894,1
12782,0.166472,2364.036936,0.00212,2
36279,0.152635,0,0.000743,1
16979,0.180128,56809.900149,0.006046,4
17175,0.181919,27956.308303,0.011274,5
28507,0.180394,66392.940303,0.008539,7
30055,0.197843,139793.562587,0.027138,10
7287,0.165544,0,0.002315,2
40007,0.17327,2608.395975,0.003476,2
21580,0.198141,98403.381446,0.030044,12
3204,0.182361,42020.652153,0.010633,7
32911,0.164257,8105.554289,0.003543,4
38853,0.161608,14445.833425,0.004055,4
17925,0.174542,8778.380109,0.009722,4
10417,0.177799,82204.947915,0.005883,4
43476,0.150959,0,0.000741,1
33436,0.157887,11816.396885,0.002777,4
33947,0.181871,18324.011648,0.007946,4
41623,0.19541,51665.239603,0.020985,9
41047,0.209698,95345.829053,0.052304,12
17623,0.186798,38987.572053,0.008357,4
45368,0.208517,36992.596175,0.031763,7
22365,0.163329,0,0.001501,1
10432,0.160875,1486.109201,0.002487,2
42303,0.165131,4401.498625,0.003328,3
42550,0.204898,58807.315035,0.035886,8
10434,0.167231,464.716275,0.003887,2
20501,0.194097,118879.777213,0.023792,13
10436,0.170215,44186.538093,0.0033,3
24590,0.179366,70943.923514,0.011701,10
12580,0.191004,26080.954359,0.016476,7
13752,0.195001,45213.144111,0.016061,7
19280,0.204054,87927.624195,0.031334,12
12665,0.220374,191934.75497,0.069486,17
11561,0.181663,145168.240975,0.009829,7
28985,0.18832,71425.076938,0.018903,11
27066,0.189869,32746.896755,0.014959,6
36545,0.168267,15876.965769,0.003397,4
46545,0.15518,1548.897797,0.001417,2
36204,0.187156,68982.581004,0.022987,11
39878,0.185141,12276.800205,0.013021,6
10225,0.16599,0,0.002292,1
32720,0.154654,4664.805448,0.001394,2
24806,0.209511,113951.433309,0.043467,10
16262,0.187868,65654.473802,0.011278,7
25007,0.215908,265790.543051,0.062104,16
33895,0.189791,18343.556477,0.014128,6
33613,0.220045,232301.453639,0.064587,14
26910,0.183183,12556.269971,0.007378,3
10457,0.160481,0,0.001791,1
29624,0.191157,215583.852769,0.021254,15
44331,0.177021,36947.197907,0.006859,5
41078,0.179417,174701.698882,0.01019,10
42127,0.176701,19959.637899,0.007238,5
21791,0.180238,20446.360666,0.009602,5
10461,0.196843,57865.064786,0.027558,11
17375,0.193599,42262.806476,0.025869,10
3463,0.192884,49487.478785,0.026889,12
