Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality,shellIndex
4070,0.366178,717.873174,6,0.009184,5
4080,0.379264,17.916638,6,0.01718,6
4084,0.357073,106.820949,6,0.008562,6
3153,0.394791,910.000801,17,0.023259,15
5698,0.385199,21.612711,6,0.016106,6
2484,0.369193,72.886979,6,0.011618,6
4976,0.407265,892.443531,11,0.030058,11
859,0.402954,136.239691,13,0.032832,13
5738,0.395267,11.947717,8,0.025987,8
2675,0.394838,11.111362,9,0.029833,9
867,0.389507,107.892524,13,0.024874,13
5753,0.358402,4.064512,6,0.009545,6
2150,0.422234,2427.905711,19,0.049075,18
882,0.406557,16.867876,13,0.040813,13
5768,0.358147,35.778479,6,0.00941,6
2563,0.382946,296.420189,7,0.018923,7
4582,0.396152,2213.705331,14,0.026059,13
5620,0.35801,10.047425,5,0.008985,5
952,0.368694,46.042162,3,0.009994,3
957,0.41079,19.126562,11,0.042131,11
4217,0.389808,301.486327,10,0.019063,9
5856,0.386108,399.20196,22,0.030007,21
2643,0.372511,16.532502,5,0.012822,5
5866,0.398685,71.340451,12,0.028512,12
4240,0.379836,119.462139,10,0.017027,10
6018,0.414037,65.044923,10,0.037163,10
2624,0.373894,2.125036,3,0.011525,3
5888,0.402508,141.139509,20,0.044133,20
5898,0.404397,17.402769,11,0.035068,11
4277,0.414693,635.231779,19,0.039748,19
5906,0.375459,23.219996,9,0.019131,9
3147,0.394244,156.907582,9,0.023843,9
5011,0.406986,6629.298497,13,0.030261,11
1028,0.36667,401.868094,16,0.014538,15
5930,0.395196,26.790161,7,0.021969,7
4305,0.399707,9.295043,9,0.029944,9
4322,0.414483,1415.897326,24,0.044447,20
1794,0.394363,1421.819714,14,0.022199,12
2739,0.389322,44.50255,5,0.017762,5
2741,0.372744,22.284653,7,0.014951,7
2743,0.410481,7234.851267,20,0.030137,14
125,0.37032,100.289993,6,0.012339,6
2751,0.394315,710.403888,18,0.025652,16
5994,0.379155,4.829485,4,0.015502,4
4358,0.432697,875.746992,34,0.078626,31
4359,0.365055,0,2,0.009698,2
6006,0.35479,0,2,0.006871,2
4360,0.400196,770.181719,17,0.030346,15
2783,0.353793,1357.915902,4,0.006396,3
2183,0.377015,11.049091,6,0.016066,6
4380,0.406456,45.554896,11,0.033616,11
1161,0.400636,2371.951481,11,0.032957,9
4399,0.379792,5.117296,3,0.013903,3
2835,0.368652,0,2,0.010553,2
1185,0.406936,7.527626,8,0.032201,8
4414,0.418858,139.662419,17,0.048646,17
4419,0.357209,201.599625,4,0.006654,4
6075,0.385426,22.060813,8,0.020047,8
4444,0.387823,276.604452,10,0.020245,10
2875,0.401029,58.980217,12,0.031974,12
2884,0.353506,28.713155,2,0.00617,2
6114,0.373936,84.956328,10,0.015464,10
2887,0.378104,2382.126271,19,0.015587,16
1292,0.427053,2097.583501,26,0.062224,24
1139,0.398588,27.617991,7,0.019823,7
1260,0.403799,111.05709,8,0.024582,8
6299,0.396128,283.96423,14,0.029231,14
6167,0.396416,349.81585,14,0.023855,14
1295,0.426163,166.518628,20,0.062773,19
4524,0.412343,1102.893183,28,0.048149,27
4525,0.402261,522.246959,12,0.026791,12
6194,0.428618,2988.217834,25,0.060352,20
1381,0.392637,14.899029,9,0.027827,8
2120,0.425471,1632.517382,31,0.04902,26
3768,0.408841,1826.738251,18,0.036033,17
6236,0.386952,528.015863,12,0.017773,11
6239,0.397571,40.516732,11,0.032291,11
1351,0.401915,126.459234,9,0.024325,9
3005,0.368964,65.324718,4,0.01098,4
4139,0.402384,1264.112945,19,0.031745,17
1374,0.418992,964.341893,31,0.044571,26
3026,0.413697,611.629392,21,0.041614,20
1379,0.396993,47.769361,8,0.026074,8
1383,0.359899,88.183076,6,0.007593,6
4587,0.388444,129.240357,6,0.018562,6
4592,0.409045,164.522467,16,0.038315,16
4606,0.410353,16.925426,6,0.028385,6
6309,0.386267,74.476766,8,0.019103,8
6319,0.402681,70.559111,11,0.033928,11
2973,0.397113,823.690459,16,0.02314,14
3085,0.414956,6577.156695,18,0.048705,17
3089,0.391908,734.437769,35,0.039423,30
1427,0.416486,3161.293309,33,0.038257,26
5682,0.404922,1654.874133,32,0.035504,27
3104,0.393155,694.921776,13,0.020055,11
1501,0.412213,1393.21113,18,0.041017,16
5486,0.382053,306.682243,9,0.017167,9
5046,0.383126,35.915907,5,0.015263,5
3121,0.40851,82.35331,13,0.039407,13
6370,0.388421,85.455839,5,0.020371,5
5377,0.389716,5.087686,4,0.018323,4
1467,0.354847,53.520767,4,0.006723,4
6038,0.41281,3758.856037,24,0.044896,20
798,0.365198,8.338844,10,0.014761,10
5704,0.415588,146.365254,13,0.039343,13
6396,0.353602,550.201101,2,0.006086,2
6399,0.40966,1015.767035,14,0.032997,14
4711,0.397765,88.861011,11,0.031417,11
3179,0.360473,0,3,0.009192,3
1514,0.404922,2503.275314,13,0.031161,11
3439,0.404797,33.78055,7,0.024663,7
3192,0.404522,247.913314,9,0.028562,8
2428,0.425305,947.324731,25,0.058784,23
4730,0.388998,447.622792,12,0.017045,12
4736,0.409429,6.189904,8,0.035546,8
1549,0.379726,82.612491,4,0.013749,4
6468,0.40194,809.547934,10,0.025567,9
3221,0.396921,0,5,0.026267,5
6480,0.365708,3.472829,4,0.009828,4
1565,0.38163,320.256499,12,0.016765,12
5312,0.373425,0,4,0.014833,4
1059,0.412915,255.265981,19,0.045078,19
3033,0.404722,241.738725,13,0.026415,12
1871,0.387135,369.647269,12,0.022652,11
1589,0.382655,300.220296,9,0.017919,9
1598,0.416037,471.865508,17,0.044284,17
1601,0.386929,75.800263,10,0.022191,10
4745,0.412317,3249.466387,12,0.033559,11
5985,0.413959,6633.884313,17,0.044232,15
3790,0.370844,62.52628,8,0.013019,8
2628,0.368238,391.446081,18,0.014888,16
1951,0.353602,185.095359,6,0.009399,6
4232,0.336623,147.989849,13,0.0057,11
6529,0.321406,45.967367,7,0.002044,7
780,0.350723,384.128802,11,0.007636,10
782,0.342218,7.07168,6,0.005722,6
788,0.389878,1.633292,4,0.018509,4
5162,0.345778,221.915607,16,0.009535,13
5644,0.394791,472.306456,8,0.022178,7
6312,0.406961,2101.043828,32,0.033048,24
5925,0.332944,34.995246,7,0.004478,7
304,0.347688,1999.180904,23,0.008867,15
792,0.317433,3.997215,4,0.001444,4
4889,0.358382,824.808938,7,0.010261,6
794,0.327089,42.274652,2,0.002438,2
1634,0.35982,253.956988,14,0.011752,13
5361,0.408637,425.118705,16,0.036848,15
4738,0.319057,23.918743,7,0.002269,7
3708,0.330841,57.253055,13,0.005269,12
802,0.372067,0.96573,3,0.011199,3
803,0.331578,71.741355,9,0.005182,9
5918,0.371644,6867.053643,10,0.013183,9
2091,0.340917,300.485758,17,0.008375,13
807,0.335176,60.970709,7,0.005235,7
1486,0.346345,150.862466,12,0.008567,12
3456,0.31138,4.177358,3,0.000971,3
809,0.269321,0,1,0.000293,1
2894,0.366076,6729.201142,12,0.012763,10
812,0.325496,14.24692,5,0.002627,5
4821,0.332318,39.166508,21,0.010384,20
1955,0.339715,69.145229,17,0.009351,16
6192,0.335159,145.712023,18,0.009323,17
2621,0.372702,1132.506876,49,0.030789,35
815,0.315688,1218.915572,12,0.002744,9
2748,0.313241,6.063529,11,0.002446,9
2329,0.334167,4363.663303,20,0.007017,11
3595,0.251885,0.250392,3,0.000336,3
991,0.317417,27.578371,7,0.002406,7
2718,0.334167,37.630869,5,0.004085,5
2530,0.324705,46.512808,5,0.002259,5
5443,0.415878,260.935446,13,0.033463,13
4815,0.422588,1174.088981,27,0.051142,24
2353,0.350348,110.14936,12,0.00967,12
2373,0.394125,20.448286,11,0.028843,11
1755,0.395554,72.670849,10,0.026462,10
5118,0.413933,519.266352,16,0.043011,15
3233,0.306899,62.583773,2,0.000979,2
1029,0.382834,299.418147,13,0.022308,12
3307,0.367205,138.033055,13,0.013944,13
1547,0.374921,145.831487,13,0.016809,12
5997,0.310082,3.125478,3,0.001109,3
5591,0.335176,553.852944,14,0.004989,11
2931,0.315429,1557.452083,7,0.001647,6
824,0.337248,614.577023,9,0.004991,7
2364,0.299433,7.015497,4,0.001321,4
4485,0.313152,71.504428,8,0.002009,7
826,0.376192,100.063348,7,0.014115,7
827,0.381607,84.011549,8,0.016547,8
1635,0.316619,5.634517,4,0.001438,4
4257,0.330824,203.499962,11,0.004135,10
3448,0.328221,113.324345,9,0.003218,9
1362,0.348372,169.001243,11,0.007714,11
5004,0.324979,37.963793,6,0.002637,6
4199,0.353927,156.289599,10,0.008019,10
1546,0.336485,1007.996928,24,0.008406,18
2243,0.36583,284.50621,11,0.010459,11
6477,0.3285,61.516315,11,0.004252,11
5363,0.339944,522.916669,19,0.007647,14
836,0.33247,18.658988,15,0.008622,15
3770,0.371813,392.35356,13,0.018971,12
6314,0.327073,69.69392,10,0.003481,10
4861,0.334816,235.887466,11,0.004496,10
849,0.280597,7.639342,2,0.000549,2
6352,0.387066,718.63748,8,0.017315,7
855,0.300174,3.81469,3,0.00071,3
856,0.32931,48.209357,8,0.003208,8
1413,0.352081,121.429639,7,0.007651,7
4016,0.397692,68.030621,9,0.022691,9
3812,0.333486,393.379141,8,0.004038,7
5764,0.358304,162.398044,5,0.010727,5
1326,0.367164,4.21054,5,0.011483,5
4169,0.33576,203.573531,14,0.005971,12
2733,0.377037,3099.967512,30,0.023975,24
3798,0.347171,409.976867,28,0.013252,24
2756,0.400367,6786.992861,14,0.027165,10
864,0.374943,2214.606989,16,0.013991,13
1587,0.314959,14.34873,5,0.00148,5
3474,0.309057,6.682525,3,0.000789,3
6304,0.346363,477.916482,30,0.013735,23
4138,0.340492,299.786156,18,0.009202,14
2121,0.331209,145.017529,9,0.00373,9
1624,0.356373,1372.411758,25,0.013101,20
5733,0.366404,973.674025,17,0.012121,14
2111,0.338906,625.743504,18,0.007034,15
3875,0.31175,21.600667,5,0.001202,5
4474,0.306842,0,2,0.001341,2
2595,0.344668,157.447545,7,0.006496,6
3839,0.40194,3168.974949,25,0.033428,19
4590,0.356431,39.072455,8,0.009373,8
3997,0.363879,119.870311,12,0.01399,12
2658,0.382432,786.553004,24,0.019885,20
1426,0.319166,27.191423,7,0.002537,7
3656,0.361428,507.348735,13,0.011529,11
878,0.379704,12.69494,6,0.013001,6
881,0.285167,2.006486,2,0.000389,2
5545,0.31788,17.150847,4,0.001805,4
887,0.282485,4.51018,2,0.000352,2
2274,0.32704,22.154631,8,0.004003,8
1316,0.381296,146.985161,9,0.014987,9
3035,0.316803,2.026768,2,0.001308,2
5947,0.296048,0.849628,2,0.000502,2
893,0.382678,669.567187,11,0.017474,10
1535,0.320792,10.217387,4,0.001832,4
2612,0.381252,849.387631,17,0.019372,16
1069,0.287407,2.126004,2,0.000383,2
5848,0.375782,502.019727,11,0.015253,10
4263,0.391697,1260.662352,22,0.025406,20
3726,0.355831,785.507275,17,0.010111,13
139,0.392448,613.573846,12,0.022517,11
610,0.337735,4.025015,12,0.00896,12
6198,0.334218,8.572966,7,0.004851,7
6161,0.322228,195.709605,13,0.003719,10
5081,0.375459,1075.946157,41,0.027666,30
1122,0.380631,809.344191,10,0.013352,9
906,0.372575,139.093398,5,0.016876,5
908,0.315187,0.773992,2,0.001209,2
3827,0.335382,231.717613,14,0.005702,13
909,0.252809,0,1,0.000129,1
6252,0.338328,13348.446387,17,0.007052,12
4446,0.404797,350.619652,14,0.034406,13
3567,0.378891,905.685022,17,0.022452,13
5643,0.261376,0,1,0.000139,1
5553,0.241561,0,1,0.000089,1
6264,0.318482,6551.184821,4,0.001965,3
3906,0.294001,14.080138,2,0.000902,2
2431,0.257674,0,1,0.000157,1
2440,0.330657,102.086872,6,0.003251,6
5853,0.359444,97.778347,5,0.00774,5
4427,0.34802,261.568982,12,0.007011,10
3183,0.320102,1.806881,6,0.00321,6
340,0.344686,362.811785,16,0.008298,14
5076,0.381407,690.523159,18,0.018544,14
935,0.324721,3.258946,2,0.002109,2
5044,0.403351,1424.274497,14,0.03264,12
5803,0.377363,321.11796,18,0.018659,17
3098,0.35504,702.563392,26,0.013285,21
4118,0.377886,2377.084553,8,0.014955,7
6196,0.358972,229.928886,9,0.010055,8
1968,0.34254,20.83716,3,0.005086,3
5370,0.384408,41.74361,11,0.023224,11
3381,0.386153,29.686253,11,0.02103,11
3401,0.383844,9.148108,7,0.017204,7
2626,0.339204,24.363371,5,0.004938,5
4597,0.373744,179.693839,18,0.018185,18
2860,0.378979,39.833328,13,0.018297,12
6163,0.37782,1879.876576,7,0.021053,6
5839,0.346951,9.333847,3,0.005231,3
5583,0.407138,784.644976,18,0.03446,16
939,0.303401,16.314865,4,0.001222,4
4834,0.33019,8.02063,5,0.00366,5
3300,0.307808,0.430048,2,0.001084,2
4853,0.350179,63.782906,7,0.006306,7
5205,0.324544,6.345151,3,0.002166,3
5413,0.356257,6.649798,6,0.008901,6
1947,0.302392,1.960315,2,0.000522,2
6209,0.33777,19.153179,7,0.005016,7
6489,0.338573,67.940974,13,0.007376,13
5905,0.386929,261.745496,10,0.019842,9
5270,0.326926,26.44585,8,0.003396,8
2106,0.391229,6660.722721,14,0.02044,13
3012,0.338906,52.165346,12,0.007086,12
5683,0.363112,66.259027,7,0.010455,7
1739,0.321896,136.02197,4,0.001776,4
953,0.344233,0,1,0.004556,1
3421,0.350723,29.666394,3,0.006746,3
956,0.305938,3.932719,3,0.000888,3
4267,0.32926,29.748988,18,0.008721,17
3125,0.332588,22.628856,4,0.003694,4
3363,0.308926,3.723334,3,0.001016,3
1521,0.321043,32.449482,6,0.002081,6
3002,0.338625,116.572716,11,0.006143,11
3711,0.324271,6.811188,5,0.003369,5
5929,0.301668,4.424697,2,0.000829,2
4515,0.415377,1472.282709,20,0.039068,18
967,0.359563,84.348196,12,0.012917,12
973,0.338678,39.270865,2,0.00441,2
5562,0.261899,0,1,0.000153,1
2366,0.323694,58.297618,9,0.00309,9
5831,0.304148,8.499767,4,0.000876,4
978,0.277458,0,1,0.000241,1
982,0.340545,35.638072,8,0.006093,8
3736,0.343944,45.506691,10,0.007765,10
986,0.394339,6.39628,6,0.022304,6
4511,0.393817,2066.657792,20,0.026915,15
992,0.298546,0,1,0.000518,1
993,0.374385,205.338196,6,0.015987,6
4631,0.351646,106.799759,6,0.007493,6
4523,0.345504,171.830888,11,0.006843,10
6409,0.396344,2140.225935,25,0.023835,20
6074,0.387341,11.279271,7,0.019905,7
2227,0.301154,1.357875,2,0.000809,2
3777,0.316497,5.792524,4,0.001949,4
3285,0.345432,36.018113,19,0.013777,19
2396,0.327057,12.875581,5,0.003251,5
999,0.273357,0,1,0.000192,1
6532,0.375911,145.352121,15,0.019885,15
3555,0.381719,78.675567,14,0.024578,14
6093,0.300312,0,2,0.000904,2
5569,0.2989,0,1,0.000542,1
1002,0.358284,26.574704,7,0.010045,7
1003,0.332436,378.638975,4,0.002986,4
2666,0.293962,10.996827,4,0.000908,4
4672,0.34465,13.673374,8,0.007028,8
1265,0.357853,1196.795248,19,0.010462,16
2828,0.336019,370.194828,20,0.007056,15
1313,0.354099,315.611518,12,0.008472,11
1008,0.352745,0,1,0.005992,1
1510,0.356703,35.670873,5,0.008636,5
5841,0.33049,92.290811,10,0.004369,10
2928,0.384792,430.690511,19,0.022417,17
1577,0.315005,22.027436,5,0.001535,5
4311,0.377559,775.958379,19,0.024035,16
1678,0.349712,293.660619,17,0.011276,16
2843,0.375825,269.125769,15,0.014821,13
5518,0.397354,1635.561291,29,0.027086,23
2883,0.373595,872.152581,14,0.013023,11
1220,0.32514,3.226185,3,0.002598,3
6142,0.358088,361.996142,10,0.011005,9
1262,0.387158,25.787105,6,0.017015,6
3734,0.347928,79.330263,6,0.00678,6
1279,0.386541,1534.011365,31,0.025756,24
1339,0.374129,14.046845,5,0.013404,5
5741,0.412291,81.029608,11,0.03463,11
3676,0.376842,247.225558,10,0.017811,9
1686,0.383103,258.530302,10,0.018595,10
5759,0.310951,0,1,0.002042,1
4904,0.350629,0.842962,3,0.008091,3
2129,0.373169,34.606016,3,0.009623,3
2144,0.310951,0,1,0.002042,1
4812,0.31098,6547,2,0.002117,1
1016,0.318467,7.722744,2,0.002394,2
2241,0.379814,12.503532,4,0.01428,4
4653,0.391627,95.868785,11,0.023279,11
1039,0.409122,154.101554,11,0.031454,11
3921,0.323406,607.590922,5,0.002777,4
1865,0.35364,2.130284,3,0.007142,3
1870,0.33456,105.061908,7,0.008034,7
6384,0.391323,6620.440036,11,0.026609,10
2772,0.3144,40.465071,2,0.002155,2
1718,0.413671,5968.77803,17,0.038133,15
5970,0.404947,6723.206039,14,0.029939,13
4279,0.361748,138.554012,8,0.011318,8
5658,0.363919,8.2134,4,0.010864,4
5980,0.364122,263.715567,9,0.010067,9
5360,0.371412,23.324517,4,0.010545,4
1933,0.330157,278.049318,5,0.003448,4
1949,0.387249,325.256221,11,0.020783,11
5795,0.351552,91.488128,12,0.009445,11
1146,0.392684,77.046555,8,0.019998,8
6491,0.375437,1466.510321,11,0.022848,10
5049,0.371729,329.626301,9,0.015481,9
6510,0.327958,11.262513,4,0.003503,4
6439,0.371181,149.305393,6,0.010711,6
3657,0.353297,278.574817,13,0.012936,12
5197,0.370362,34.331252,6,0.012099,6
5672,0.351005,213.321846,6,0.006754,6
6537,0.408535,1273.672424,19,0.029884,16
1835,0.377493,1185.560488,13,0.014503,11
3428,0.350949,546.817113,11,0.0079,9
2384,0.305482,13.484574,5,0.001085,5
2291,0.336002,30.750356,5,0.00439,5
5885,0.341968,37.840654,6,0.005173,6
4012,0.384995,199.228048,9,0.018328,8
1034,0.347337,0,2,0.006369,2
4206,0.396656,1821.645183,19,0.023272,17
3336,0.322657,21.318096,8,0.003467,8
1038,0.34514,0.881352,4,0.007352,4
5147,0.320258,33.187839,6,0.001953,6
1517,0.344305,7057.89026,22,0.011161,18
1048,0.336554,3983.381148,2,0.003778,2
6282,0.258171,3.629835,2,0.000188,2
1049,0.317802,62.154066,7,0.002282,7
4183,0.379704,945.626291,11,0.01812,10
657,0.315232,0,2,0.001095,2
3047,0.412993,602.80897,19,0.034819,19
4020,0.395554,2372.438019,40,0.027307,26
3419,0.38849,1631.655384,15,0.021669,13
1054,0.301682,27.080863,3,0.0008,3
2332,0.369755,82.600204,6,0.010323,6
1773,0.301557,10.805234,2,0.000672,2
2382,0.327859,6.84999,3,0.0024,3
4855,0.358932,10.455591,4,0.00781,4
4516,0.292452,0,2,0.000382,2
5577,0.365076,35.971697,3,0.008039,3
4373,0.281671,0,1,0.000279,1
2174,0.369609,35.164025,5,0.009519,5
5321,0.402434,2113.239471,34,0.032662,28
4158,0.329492,233.053651,5,0.002877,4
4531,0.322339,39.376331,5,0.002455,5
1068,0.375674,0,3,0.012959,3
3223,0.353411,162.573973,9,0.012164,8
5505,0.385494,712.729071,11,0.021497,10
4503,0.394672,255.240985,13,0.021475,12
5390,0.31642,3.519981,4,0.001511,4
1938,0.421093,2428.743414,21,0.049594,17
5969,0.383193,1968.477012,34,0.022382,25
2389,0.313197,59.885196,7,0.002006,6
3260,0.285976,0,1,0.000343,1
1076,0.327793,15.768205,10,0.004136,10
2472,0.31856,1.957625,3,0.001605,3
1852,0.397934,302.602152,19,0.040666,18
6288,0.3677,340.61708,10,0.014632,9
5557,0.32395,31.99455,6,0.002469,6
5238,0.36583,110.376176,8,0.010034,8
5228,0.338678,17.406503,5,0.004743,5
1089,0.323087,26.121183,6,0.002338,6
2872,0.346217,49.372138,11,0.009269,10
494,0.380653,183.769831,8,0.016824,8
1880,0.330707,101.473409,12,0.00452,12
5649,0.357932,136.094567,16,0.013733,16
1099,0.358363,240.848932,10,0.008938,10
5411,0.364893,20.038183,4,0.009409,4
3303,0.348465,76.877407,5,0.006348,5
2254,0.373531,231.650942,5,0.011816,5
2134,0.349805,41.326245,5,0.007762,5
747,0.306153,29.602083,2,0.001637,2
4985,0.361488,149.551882,7,0.009658,7
2610,0.366486,357.218367,9,0.012776,9
4747,0.332757,16.747665,5,0.003529,5
3974,0.386472,17.450545,7,0.017403,7
1103,0.304828,9.065786,2,0.001212,2
3811,0.325739,92.010976,11,0.003896,10
963,0.296652,2.829019,3,0.001206,3
3914,0.324239,63.593934,6,0.002118,6
1105,0.238717,0,1,0.000086,1
4538,0.313556,6552.233484,4,0.001461,3
3271,0.383597,630.907715,15,0.017268,12
6247,0.37232,1002.400235,29,0.019549,19
1902,0.307375,0.176445,2,0.000999,2
1645,0.369193,852.002965,16,0.015001,14
2083,0.344468,7.008617,5,0.007472,5
6174,0.320227,10.725727,3,0.002023,3
5954,0.338608,169.467528,10,0.004622,10
5938,0.353411,43.633362,4,0.00905,4
1813,0.359879,34.732742,8,0.011245,8
4347,0.353297,10.740549,6,0.010661,6
5999,0.382365,390.459022,10,0.018131,10
2923,0.344613,86.11878,6,0.005877,6
2280,0.292949,0,1,0.000836,1
5215,0.337421,92.235152,7,0.005392,7
1093,0.333656,44.825351,5,0.003318,5
1117,0.296894,0,1,0.000775,1
697,0.326893,37.941115,10,0.004311,10
2242,0.319977,3.429767,7,0.003567,7
280,0.297542,0.917504,2,0.000719,2
1126,0.382991,479.697771,10,0.019735,9
1790,0.333401,304.437614,11,0.003766,9
2889,0.351363,39.528335,4,0.007394,4
1130,0.366629,0.371982,3,0.01111,3
1131,0.351929,40.123895,5,0.007188,5
3703,0.318204,0.808195,2,0.001415,2
6159,0.330774,50.461777,5,0.003221,5
6117,0.356063,3.223585,2,0.006624,2
1970,0.301557,0,1,0.000632,1
2910,0.301557,0,1,0.000632,1
6054,0.31839,12.882281,4,0.001925,4
2723,0.311276,4.14152,4,0.001636,4
1136,0.325966,1.846929,3,0.003011,3
3621,0.303654,26.944298,3,0.000811,3
3107,0.333011,299.47566,13,0.004218,12
1965,0.310317,11.423637,5,0.001758,5
384,0.396104,239.437547,11,0.029879,11
5480,0.294464,5.184269,3,0.00123,3
1214,0.351797,41.126742,9,0.008496,9
1149,0.326795,2095.623193,3,0.002375,2
6340,0.255621,7.616843,2,0.000222,2
4372,0.324914,67.801967,8,0.002563,8
6077,0.290107,13.012805,2,0.000481,2
1359,0.374193,520.906521,16,0.013846,14
5540,0.32582,4.971906,4,0.002696,4
4576,0.352878,172.106151,8,0.01195,8
3864,0.292818,0,1,0.000341,1
1811,0.302239,45.929457,4,0.001199,4
3293,0.349041,130.876213,6,0.006361,5
1237,0.399853,828.044713,13,0.024856,11
1438,0.362931,330.784172,11,0.010747,10
5815,0.291022,0,1,0.000746,1
3728,0.364426,41.782268,7,0.010223,7
4123,0.365769,14193.719021,15,0.011942,13
5371,0.354713,15.968993,4,0.007538,4
4475,0.396873,100.016764,11,0.027212,11
1750,0.387135,1091.754978,23,0.020856,17
6274,0.369776,13.14836,3,0.008901,3
1778,0.291022,0,1,0.000746,1
3052,0.37097,31.177804,5,0.012618,5
6301,0.347282,168.041324,13,0.007791,13
1600,0.326274,60.158998,6,0.002864,6
6127,0.383889,529.671165,12,0.020502,12
1850,0.319026,438.533704,10,0.003378,9
3762,0.376517,240.619458,9,0.014306,9
3229,0.302896,6549.553868,3,0.001076,2
4729,0.388283,278.795661,9,0.017385,9
2090,0.365626,2565.866516,13,0.010482,10
3075,0.367473,15.607357,4,0.011447,4
1202,0.372935,1666.863812,16,0.013646,13
2069,0.35976,901.969691,12,0.009713,11
3571,0.306942,1.770184,2,0.000571,2
6066,0.375416,956.063058,7,0.018401,6
4401,0.41172,267.588409,23,0.040476,23
5022,0.336901,46.011874,7,0.005173,7
6253,0.312613,15.15189,5,0.001341,5
3608,0.311572,4.922573,2,0.000918,2
1164,0.313152,0.816037,2,0.00122,2
1168,0.353259,94.192341,2,0.006139,2
5158,0.369109,198.510467,7,0.009704,7
1525,0.338293,92.38835,8,0.004951,8
2276,0.367948,18.281028,3,0.008223,3
3119,0.366383,8.787861,2,0.007787,2
3828,0.314249,26.695647,6,0.001689,6
4881,0.337456,45.671003,4,0.004078,4
1172,0.30954,33.901247,3,0.001275,3
1175,0.353564,0,3,0.008717,3
4491,0.382164,176.202289,8,0.014226,8
4688,0.351401,223.40067,10,0.008884,10
1177,0.338958,10.521975,5,0.005036,5
5979,0.382857,263.292803,10,0.014426,10
3689,0.369818,35.495554,5,0.010937,5
6470,0.394934,73.860943,5,0.01923,5
5619,0.329327,256.137976,15,0.004217,13
4249,0.349003,231.961247,15,0.008433,14
1417,0.34651,15.685874,3,0.005043,3
1199,0.251006,0,1,0.000116,1
1201,0.31668,8.21962,5,0.001654,5
3117,0.3409,268.095787,10,0.006165,8
4859,0.305996,1.304809,3,0.000878,3
1206,0.320305,40.082335,7,0.002221,7
6435,0.320384,35.844787,6,0.001873,6
5790,0.312047,25.704518,6,0.001649,6
1403,0.369151,346.503428,28,0.019887,24
1213,0.325998,7.527213,2,0.001906,2
3011,0.295607,1.745735,2,0.000444,2
1216,0.314853,574.066843,5,0.001564,4
3654,0.31771,1238.450798,6,0.001812,5
6353,0.333894,459.272785,6,0.004539,5
6417,0.327449,1.445328,2,0.002155,2
1512,0.353068,12.485489,6,0.007888,6
5002,0.322149,2.306214,4,0.00254,4
3273,0.31584,0.650732,3,0.001691,3
1228,0.278319,0,1,0.000268,1
1231,0.249419,0,1,0.00013,1
3504,0.386153,102.508109,8,0.017149,8
1234,0.317402,18.374423,5,0.001756,4
1235,0.245962,0,1,0.000094,1
2483,0.326177,6589.188286,6,0.002356,5
2359,0.38757,24.224201,10,0.019204,10
1243,0.297826,6547,2,0.001649,1
2821,0.229489,0,1,0.000086,1
5668,0.252555,0,1,0.000114,1
3241,0.259543,0,2,0.000246,2
4958,0.324979,135.740864,7,0.002659,6
6509,0.329691,21.760392,3,0.003361,3
4547,0.331813,290.741668,12,0.004704,10
5293,0.392542,127.932381,9,0.020439,9
4620,0.320697,13.091563,4,0.002152,4
2839,0.346089,5.791549,4,0.006675,4
4309,0.346125,80.261858,4,0.006348,4
5615,0.315293,10.798788,3,0.002734,3
6478,0.311039,4.030174,2,0.001662,2
4128,0.344106,160.954842,21,0.010961,20
4744,0.331544,84.867097,31,0.013241,27
2275,0.314672,14.563316,7,0.003212,7
2328,0.335898,603.684035,28,0.009924,22
2714,0.330007,150.367472,8,0.00464,8
1629,0.30973,2.415698,2,0.000861,2
2033,0.333775,8017.239887,18,0.005491,12
6306,0.339591,333.411529,13,0.006344,12
1269,0.325302,93.021631,15,0.005183,14
3836,0.32065,25.422853,7,0.002731,7
4767,0.300809,7.683758,3,0.000821,3
1735,0.320023,4.594292,5,0.002319,5
1987,0.348076,25.304343,6,0.00695,6
5098,0.393486,55.656229,8,0.021361,8
6462,0.356373,19.686144,5,0.011251,5
3295,0.387639,267.442278,13,0.022286,13
3845,0.328913,0.235952,2,0.003303,2
6438,0.356587,7.055175,4,0.009964,4
4983,0.407138,98.673821,12,0.033282,12
1783,0.303331,0.213843,3,0.000997,3
3553,0.357053,164.978632,5,0.006869,5
4022,0.313887,2.332378,3,0.001287,3
3982,0.29354,0.567515,2,0.000649,2
14,0.260939,5.160009,2,0.000235,2
3062,0.280476,0,1,0.000192,1
1307,0.335142,24.944831,5,0.004092,5
710,0.371855,233.860223,11,0.013971,9
5702,0.325755,188.153665,5,0.002852,4
4209,0.309028,1.122664,3,0.001111,3
3518,0.330975,55.377445,10,0.005456,10
3549,0.41601,1257.076202,26,0.03972,21
1599,0.340156,62.560486,8,0.004908,8
4635,0.325868,69.702866,14,0.004537,12
5932,0.281659,0,1,0.000301,1
1333,0.293317,0,1,0.000694,1
6132,0.333282,62.33558,8,0.004314,8
2040,0.320902,44.15383,9,0.002882,8
1335,0.296545,0,1,0.000371,1
576,0.360632,147.779369,11,0.011707,10
1576,0.304134,12.233596,3,0.000792,3
4934,0.392566,92.47524,9,0.022098,9
5350,0.341113,5.88563,4,0.005227,4
